id1,id2,period,Dyad,Obs.effort,sex1,group1,sex2,group2,sex.combo,group.combo,rval,kincat2,s1,d1,s2,d2,avg.rank1,avg.rank2,RankDiff,dob1,dob2,agediff,outcome,N.Agg
bf,by,Dispersal 1,bf_by,1920,f,PHG,f,ENK,ff,different,0.25,Sibling,PHG,PHG,ENK,ENK,1.000,0.288,0.712,8/2/00,1/5/99,1.574264203,never together,4
bf,by,Dispersal 2,bf_by,1740,f,PHG,f,ENK,ff,different,0.25,Sibling,PHG,PHG,ENK,ENK,1.000,0.288,0.712,8/2/00,1/5/99,1.574264203,never together,0
bf,by,Stable,bf_by,4305,f,PHG,f,ENK,ff,different,0.25,Sibling,PHG,PHG,ENK,ENK,1.000,0.288,0.712,8/2/00,1/5/99,1.574264203,never together,0
bf,co,Fission,bf_co,3690,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.133,0.867,8/2/00,12/1/11,11.32922656,stayed together,7
bf,dz,Dispersal 1,bf_dz,1980,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.753,0.247,8/2/00,1/11/91,9.557837098,stayed together,2
bf,dz,Dispersal 2,bf_dz,1740,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.753,0.247,8/2/00,1/11/91,9.557837098,stayed together,0
bf,dz,Fission,bf_dz,4155,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.753,0.247,8/2/00,1/11/91,9.557837098,stayed together,0
bf,dz,Stable,bf_dz,4440,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.753,0.247,8/2/00,1/11/91,9.557837098,stayed together,5
bf,fd,Dispersal 1,bf_fd,1980,f,PHG,f,PHG,ff,same,0.0625,Other kin,PHG,PHG,PHG,PHG,1.000,0.895,0.105,8/2/00,11/28/99,0.678986995,stayed together,8
bf,fd,Dispersal 2,bf_fd,1725,f,PHG,f,PHG,ff,same,0.0625,Other kin,PHG,PHG,PHG,PHG,1.000,0.895,0.105,8/2/00,11/28/99,0.678986995,stayed together,0
bf,fd,Fission,bf_fd,4140,f,PHG,f,PHG,ff,same,0.0625,Other kin,PHG,PHG,PHG,PHG,1.000,0.895,0.105,8/2/00,11/28/99,0.678986995,stayed together,3
bf,fd,Stable,bf_fd,4425,f,PHG,f,PHG,ff,same,0.0625,Other kin,PHG,PHG,PHG,PHG,1.000,0.895,0.105,8/2/00,11/28/99,0.678986995,stayed together,5
bf,fx,Dispersal 1,bf_fx,2040,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.824,0.176,8/2/00,11/24/05,5.311430527,stayed together,8
bf,fx,Dispersal 2,bf_fx,1770,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.824,0.176,8/2/00,11/24/05,5.311430527,stayed together,0
bf,fx,Fission,bf_fx,4155,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.824,0.176,8/2/00,11/24/05,5.311430527,stayed together,6
bf,fx,Stable,bf_fx,4470,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.824,0.176,8/2/00,11/24/05,5.311430527,stayed together,2
bf,gm,Dispersal 1,bf_gm,1965,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.667,0.333,8/2/00,2/12/11,10.52977413,stayed together,6
bf,gm,Dispersal 2,bf_gm,1725,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.667,0.333,8/2/00,2/12/11,10.52977413,stayed together,2
bf,gm,Fission,bf_gm,4170,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.667,0.333,8/2/00,2/12/11,10.52977413,stayed together,2
bf,gr,Dispersal 2,bf_gr,750,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.381,0.619,8/2/00,1/20/12,11.4661191,stayed together,0
bf,gr,Fission,bf_gr,4185,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.381,0.619,8/2/00,1/20/12,11.4661191,stayed together,0
bf,gy,Dispersal 2,bf_gy,525,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.583,0.417,8/2/00,4/26/12,11.73169062,stayed together,0
bf,gy,Fission,bf_gy,4140,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.583,0.417,8/2/00,4/26/12,11.73169062,stayed together,8
bf,o6,Dispersal 1,bf_o6,1950,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.144,0.856,8/2/00,11/21/09,9.303216975,split apart,0
bf,o6,Dispersal 2,bf_o6,1710,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.144,0.856,8/2/00,11/21/09,9.303216975,split apart,0
bf,o6,Fission,bf_o6,3990,f,PHG,f,YNT,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.144,0.856,8/2/00,11/21/09,9.303216975,split apart,0
bf,o6,Stable,bf_o6,1755,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.144,0.856,8/2/00,11/21/09,9.303216975,split apart,0
bf,oa,Dispersal 1,bf_oa,2040,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.669,0.331,8/2/00,9/14/01,1.117043121,split apart,0
bf,oa,Dispersal 2,bf_oa,1725,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.669,0.331,8/2/00,9/14/01,1.117043121,split apart,0
bf,oa,Fission,bf_oa,3990,f,PHG,f,YNT,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.669,0.331,8/2/00,9/14/01,1.117043121,split apart,0
bf,oa,Stable,bf_oa,4380,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.669,0.331,8/2/00,9/14/01,1.117043121,split apart,3
bf,ob,Dispersal 1,bf_ob,1995,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.436,0.564,8/2/00,7/11/08,7.939767283,split apart,0
bf,ob,Dispersal 2,bf_ob,1710,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.436,0.564,8/2/00,7/11/08,7.939767283,split apart,0
bf,ob,Fission,bf_ob,4005,f,PHG,f,YNT,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.436,0.564,8/2/00,7/11/08,7.939767283,split apart,0
bf,ob,Stable,bf_ob,4380,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.436,0.564,8/2/00,7/11/08,7.939767283,split apart,2
bf,oo,Dispersal 1,bf_oo,1980,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.648,0.352,8/2/00,4/8/07,6.680355921,split apart,4
bf,oo,Dispersal 2,bf_oo,1680,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.648,0.352,8/2/00,4/8/07,6.680355921,split apart,0
bf,oo,Fission,bf_oo,4005,f,PHG,f,YNT,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.648,0.352,8/2/00,4/8/07,6.680355921,split apart,0
bf,oo,Stable,bf_oo,4410,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.648,0.352,8/2/00,4/8/07,6.680355921,split apart,6
bf,oy,Dispersal 1,bf_oy,2040,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.030,0.970,8/2/00,4/6/07,6.674880219,stayed together,4
bf,oy,Dispersal 2,bf_oy,1755,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.030,0.970,8/2/00,4/6/07,6.674880219,stayed together,0
bf,oy,Fission,bf_oy,4155,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.030,0.970,8/2/00,4/6/07,6.674880219,stayed together,3
bf,oy,Stable,bf_oy,4350,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.030,0.970,8/2/00,4/6/07,6.674880219,stayed together,7
bf,qc,Dispersal 1,bf_qc,1920,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.636,0.364,8/2/00,4/6/10,9.675564682,never together,0
bf,qc,Dispersal 2,bf_qc,1740,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.636,0.364,8/2/00,4/6/10,9.675564682,never together,0
bf,qc,Fission,bf_qc,4200,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.636,0.364,8/2/00,4/6/10,9.675564682,never together,0
bf,qc,Stable,bf_qc,2145,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.636,0.364,8/2/00,4/6/10,9.675564682,never together,0
bf,qn,Dispersal 1,bf_qn,1890,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.559,0.441,8/2/00,5/24/07,6.806297057,never together,2
bf,qn,Dispersal 2,bf_qn,1710,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.559,0.441,8/2/00,5/24/07,6.806297057,never together,0
bf,qn,Fission,bf_qn,4170,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.559,0.441,8/2/00,5/24/07,6.806297057,never together,0
bf,qn,Stable,bf_qn,4365,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.559,0.441,8/2/00,5/24/07,6.806297057,never together,0
bf,qp,Dispersal 1,bf_qp,1920,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.395,0.605,8/2/00,1/23/06,5.475701574,never together,0
bf,qp,Dispersal 2,bf_qp,1755,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.395,0.605,8/2/00,1/23/06,5.475701574,never together,0
bf,qp,Fission,bf_qp,4170,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.395,0.605,8/2/00,1/23/06,5.475701574,never together,0
bf,qp,Stable,bf_qp,4290,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.395,0.605,8/2/00,1/23/06,5.475701574,never together,0
bf,qz,Dispersal 2,bf_qz,1065,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.711,0.289,8/2/00,6/22/11,10.88569473,never together,0
bf,qz,Fission,bf_qz,4170,f,PHG,f,ENK,ff,different,0.125,Aunt-niece,PHG,PHG,ENK,ENK,1.000,0.711,0.289,8/2/00,6/22/11,10.88569473,never together,0
bf,tr,Dispersal 1,bf_tr,1995,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.684,0.316,8/2/00,NA,NA,split apart,0
bf,tr,Dispersal 2,bf_tr,1710,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.684,0.316,8/2/00,NA,NA,split apart,0
bf,tr,Fission,bf_tr,3990,f,PHG,f,YNT,ff,different,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.684,0.316,8/2/00,NA,NA,split apart,0
bf,tr,Stable,bf_tr,4485,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,YNT,1.000,0.684,0.316,8/2/00,NA,NA,split apart,0
bf,ty,Dispersal 1,bf_ty,1950,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.399,0.601,8/2/00,8/6/09,9.01026694,stayed together,4
bf,ty,Dispersal 2,bf_ty,1725,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.399,0.601,8/2/00,8/6/09,9.01026694,stayed together,2
bf,ty,Fission,bf_ty,4140,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.399,0.601,8/2/00,8/6/09,9.01026694,stayed together,0
bf,ty,Stable,bf_ty,4350,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.399,0.601,8/2/00,8/6/09,9.01026694,stayed together,4
bf,ua,Dispersal 1,bf_ua,1920,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,1.000,0.000,8/2/00,3/19/05,4.62696783,never together,2
bf,ua,Dispersal 2,bf_ua,1740,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,1.000,0.000,8/2/00,3/19/05,4.62696783,never together,0
bf,ua,Fission,bf_ua,4185,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,1.000,0.000,8/2/00,3/19/05,4.62696783,never together,0
bf,ua,Stable,bf_ua,4380,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,1.000,0.000,8/2/00,3/19/05,4.62696783,never together,3
bf,ug,Dispersal 1,bf_ug,2025,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.197,0.803,8/2/00,10/27/08,8.235455168,stayed together,4
bf,ug,Dispersal 2,bf_ug,1710,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.197,0.803,8/2/00,10/27/08,8.235455168,stayed together,2
bf,ug,Fission,bf_ug,4140,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.197,0.803,8/2/00,10/27/08,8.235455168,stayed together,0
bf,ug,Stable,bf_ug,4440,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.197,0.803,8/2/00,10/27/08,8.235455168,stayed together,0
bf,uj,Dispersal 1,bf_uj,1995,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.254,0.746,8/2/00,4/19/10,9.711156742,stayed together,6
bf,uj,Dispersal 2,bf_uj,1770,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.254,0.746,8/2/00,4/19/10,9.711156742,stayed together,2
bf,uj,Fission,bf_uj,4110,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.254,0.746,8/2/00,4/19/10,9.711156742,stayed together,7
bf,uj,Stable,bf_uj,3030,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.254,0.746,8/2/00,4/19/10,9.711156742,stayed together,6
bf,uk,Dispersal 1,bf_uk,1980,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.067,0.933,8/2/00,2/26/09,8.569472964,never together,0
bf,uk,Dispersal 2,bf_uk,1755,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.067,0.933,8/2/00,2/26/09,8.569472964,never together,0
bf,uk,Fission,bf_uk,4170,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.067,0.933,8/2/00,2/26/09,8.569472964,never together,0
bf,uk,Stable,bf_uk,4230,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.067,0.933,8/2/00,2/26/09,8.569472964,never together,4
bf,un,Dispersal 1,bf_un,1950,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.101,0.899,8/2/00,11/20/00,0.301163587,stayed together,4
bf,un,Dispersal 2,bf_un,1725,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.101,0.899,8/2/00,11/20/00,0.301163587,stayed together,2
bf,un,Fission,bf_un,4155,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.101,0.899,8/2/00,11/20/00,0.301163587,stayed together,3
bf,un,Stable,bf_un,4425,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.101,0.899,8/2/00,11/20/00,0.301163587,stayed together,5
bf,ur,Dispersal 1,bf_ur,1995,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.484,0.516,8/2/00,8/3/02,2.001368925,stayed together,26
bf,ur,Dispersal 2,bf_ur,1755,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.484,0.516,8/2/00,8/3/02,2.001368925,stayed together,0
bf,ur,Fission,bf_ur,4140,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.484,0.516,8/2/00,8/3/02,2.001368925,stayed together,1
bf,ur,Stable,bf_ur,4425,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.484,0.516,8/2/00,8/3/02,2.001368925,stayed together,7
bf,ut,Dispersal 1,bf_ut,1920,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.183,0.817,8/2/00,2/27/99,1.429158111,never together,0
bf,ut,Dispersal 2,bf_ut,1740,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.183,0.817,8/2/00,2/27/99,1.429158111,never together,0
bf,ut,Fission,bf_ut,4185,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.183,0.817,8/2/00,2/27/99,1.429158111,never together,0
bf,ut,Stable,bf_ut,4335,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.183,0.817,8/2/00,2/27/99,1.429158111,never together,0
bf,uv,Dispersal 1,bf_uv,1935,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.822,0.178,8/2/00,7/24/07,6.973305955,never together,0
bf,uv,Dispersal 2,bf_uv,1770,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.822,0.178,8/2/00,7/24/07,6.973305955,never together,0
bf,uv,Fission,bf_uv,4155,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.822,0.178,8/2/00,7/24/07,6.973305955,never together,0
bf,uv,Stable,bf_uv,4380,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,ENK,ENK,1.000,0.822,0.178,8/2/00,7/24/07,6.973305955,never together,0
bf,ux,Dispersal 1,bf_ux,1980,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,ENK,1.000,0.000,1.000,8/2/00,1/15/07,6.453114305,split apart,2
bf,ux,Dispersal 2,bf_ux,1740,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,ENK,1.000,0.000,1.000,8/2/00,1/15/07,6.453114305,split apart,0
bf,ux,Fission,bf_ux,4155,f,PHG,f,ENK,ff,different,0,Non-kin,PHG,PHG,PHG,ENK,1.000,0.000,1.000,8/2/00,1/15/07,6.453114305,split apart,0
bf,ux,Stable,bf_ux,4470,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,ENK,1.000,0.000,1.000,8/2/00,1/15/07,6.453114305,split apart,1
bf,uz,Dispersal 1,bf_uz,1980,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.313,0.687,8/2/00,5/27/08,7.816563997,stayed together,8
bf,uz,Dispersal 2,bf_uz,1785,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.313,0.687,8/2/00,5/27/08,7.816563997,stayed together,4
bf,uz,Fission,bf_uz,4140,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.313,0.687,8/2/00,5/27/08,7.816563997,stayed together,1
bf,uz,Stable,bf_uz,4500,f,PHG,f,PHG,ff,same,0,Non-kin,PHG,PHG,PHG,PHG,1.000,0.313,0.687,8/2/00,5/27/08,7.816563997,stayed together,4
bf,yp,Dispersal 1,bf_yp,1920,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.933,0.067,8/2/00,2/23/11,10.55989049,stayed together,0
bf,yp,Dispersal 2,bf_yp,1740,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.933,0.067,8/2/00,2/23/11,10.55989049,stayed together,2
bf,yp,Fission,bf_yp,4110,f,PHG,f,PHG,ff,same,0.5,Mother-offspring,PHG,PHG,PHG,PHG,1.000,0.933,0.067,8/2/00,2/23/11,10.55989049,stayed together,0
by,dz,Dispersal 1,by_dz,1860,f,ENK,f,PHG,ff,different,0.5,Mother-offspring,ENK,ENK,PHG,PHG,0.288,0.753,0.465,1/5/99,1/11/91,7.983572895,never together,0
by,dz,Dispersal 2,by_dz,1710,f,ENK,f,PHG,ff,different,0.5,Mother-offspring,ENK,ENK,PHG,PHG,0.288,0.753,0.465,1/5/99,1/11/91,7.983572895,never together,0
by,dz,Stable,by_dz,4305,f,ENK,f,PHG,ff,different,0.5,Mother-offspring,ENK,ENK,PHG,PHG,0.288,0.753,0.465,1/5/99,1/11/91,7.983572895,never together,0
by,fd,Dispersal 1,by_fd,1860,f,ENK,f,PHG,ff,different,0.0625,Other kin,ENK,ENK,PHG,PHG,0.288,0.895,0.607,1/5/99,11/28/99,0.895277207,never together,0
by,fd,Dispersal 2,by_fd,1695,f,ENK,f,PHG,ff,different,0.0625,Other kin,ENK,ENK,PHG,PHG,0.288,0.895,0.607,1/5/99,11/28/99,0.895277207,never together,0
by,fd,Stable,by_fd,4290,f,ENK,f,PHG,ff,different,0.0625,Other kin,ENK,ENK,PHG,PHG,0.288,0.895,0.607,1/5/99,11/28/99,0.895277207,never together,0
by,fx,Dispersal 1,by_fx,1920,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.824,0.536,1/5/99,11/24/05,6.88569473,never together,0
by,fx,Dispersal 2,by_fx,1740,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.824,0.536,1/5/99,11/24/05,6.88569473,never together,0
by,fx,Stable,by_fx,4335,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.824,0.536,1/5/99,11/24/05,6.88569473,never together,0
by,gm,Dispersal 1,by_gm,1845,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.667,0.379,1/5/99,2/12/11,12.10403833,never together,0
by,gm,Dispersal 2,by_gm,1695,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.667,0.379,1/5/99,2/12/11,12.10403833,never together,0
by,gr,Dispersal 2,by_gr,705,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.381,0.093,1/5/99,1/20/12,13.0403833,never together,0
by,gy,Dispersal 2,by_gy,480,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.583,0.295,1/5/99,4/26/12,13.30595483,never together,0
by,o6,Dispersal 1,by_o6,1830,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.144,0.144,1/5/99,11/21/09,10.87748118,briefly together,2
by,o6,Dispersal 2,by_o6,1680,f,ENK,f,ENK,ff,same,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.144,0.144,1/5/99,11/21/09,10.87748118,briefly together,0
by,o6,Stable,by_o6,1755,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.144,0.144,1/5/99,11/21/09,10.87748118,briefly together,0
by,oa,Dispersal 1,by_oa,1920,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.669,0.381,1/5/99,9/14/01,2.691307324,briefly together,0
by,oa,Dispersal 2,by_oa,1695,f,ENK,f,ENK,ff,same,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.669,0.381,1/5/99,9/14/01,2.691307324,briefly together,6
by,oa,Stable,by_oa,4245,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.669,0.381,1/5/99,9/14/01,2.691307324,briefly together,2
by,ob,Dispersal 1,by_ob,1875,f,ENK,f,ENK,ff,same,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.436,0.148,1/5/99,7/11/08,9.514031485,briefly together,0
by,ob,Dispersal 2,by_ob,1680,f,ENK,f,ENK,ff,same,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.436,0.148,1/5/99,7/11/08,9.514031485,briefly together,0
by,ob,Stable,by_ob,4245,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.436,0.148,1/5/99,7/11/08,9.514031485,briefly together,0
by,oo,Dispersal 1,by_oo,1860,f,ENK,f,ENK,ff,same,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.648,0.360,1/5/99,4/8/07,8.254620123,briefly together,0
by,oo,Dispersal 2,by_oo,1650,f,ENK,f,ENK,ff,same,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.648,0.360,1/5/99,4/8/07,8.254620123,briefly together,2
by,oo,Stable,by_oo,4275,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,YNT,0.288,0.648,0.360,1/5/99,4/8/07,8.254620123,briefly together,0
by,oy,Dispersal 1,by_oy,1920,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.030,0.258,1/5/99,4/6/07,8.249144422,never together,0
by,oy,Dispersal 2,by_oy,1725,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.030,0.258,1/5/99,4/6/07,8.249144422,never together,0
by,oy,Stable,by_oy,4215,f,ENK,f,PHG,ff,different,0,Non-kin,ENK,ENK,PHG,PHG,0.288,0.030,0.258,1/5/99,4/6/07,8.249144422,never together,0
by,qc,Dispersal 1,by_qc,1800,f,ENK,f,ENK,ff,same,0.5,Mother-offspring,ENK,ENK,ENK,ENK,0.288,0.636,0.348,1/5/99,4/6/10,11.24982888,stayed together,2
by,qc,Dispersal 2,by_qc,1710,f,ENK,f,ENK,ff,same,0.5,Mother-offspring,ENK,ENK,ENK,ENK,0.288,0.636,0.348,1/5/99,4/6/10,11.24982888,stayed together,8
by,qc,Stable,by_qc,2145,f,ENK,f,ENK,ff,same,0.5,Mother-offspring,ENK,ENK,ENK,ENK,0.288,0.636,0.348,1/5/99,4/6/10,11.24982888,stayed together,2
by,qn,Dispersal 1,by_qn,1770,f,ENK,f,ENK,ff,same,0.5,Mother-offspring,ENK,ENK,ENK,ENK,0.288,0.559,0.271,1/5/99,5/24/07,8.380561259,stayed together,2
